Age,IsAdult,Job,Qualification,MaritalStatus,Gender,BankBalance,Salary
43,1,PrivateJob,Bachelor,Divorced,Male,133584,<=50K
41,1,GovtJob,Bachelor,Married,Male,103759,<=50K
63,1,SelfEmployed,Bachelor,Married,Male,64448,<=50K
40,1,PrivateJob,Bachelor,Divorced,Male,374367,<=50K
40,1,PrivateJob,Bachelor,UnMarried,Male,179666,<=50K
18,0,PrivateJob,School,UnMarried,Female,99219,<=50K
57,1,SelfEmployed,Bachelor,Married,Male,180211,>50K
54,1,GovtJob,Bachelor,Married,Male,219276,>50K
44,1,PrivateJob,Bachelor,Divorced,Female,150011,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Male,231231,<=50K
40,1,PrivateJob,Bachelor,Married,Female,182217,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Male,277342,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Male,140001,<=50K
44,1,PrivateJob,Masters,Married,Male,99651,>50K
45,1,PrivateJob,Bachelor,Divorced,Male,223319,<=50K
52,1,PrivateJob,Bachelor,Married,Male,235307,>50K
57,1,PrivateJob,Bachelor,Divorced,Male,206343,<=50K
51,1,GovtJob,Bachelor,Divorced,Male,156003,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,529223,<=50K
22,1,PrivateJob,Bachelor,Married,Male,202871,<=50K
37,1,PrivateJob,Bachelor,Divorced,Female,58337,>50K
58,1,GovtJob,Bachelor,Divorced,Female,298643,<=50K
61,1,PrivateJob,School,Widowed,Male,191188,<=50K
30,1,PrivateJob,Masters,UnMarried,Female,96287,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Female,104443,<=50K
30,1,PrivateJob,School,Divorced,Male,323054,<=50K
18,0,PrivateJob,Bachelor,UnMarried,Male,95917,<=50K
34,1,PrivateJob,Bachelor,Married,Female,238305,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,49296,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Female,50953,<=50K
57,1,PrivateJob,Bachelor,Married,Male,124507,>50K
58,1,PrivateJob,Bachelor,Married,Male,239523,>50K
59,1,SelfEmployed,Bachelor,Married,Male,309124,>50K
27,1,PrivateJob,Bachelor,Married,Male,240172,<=50K
50,1,PrivateJob,Bachelor,Married,Male,105010,>50K
44,1,GovtJob,Masters,Divorced,Female,135056,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,178478,<=50K
33,1,PrivateJob,Bachelor,Divorced,Female,23871,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Male,362309,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,257781,<=50K
44,1,PrivateJob,School,Married,Female,175669,>50K
50,1,PrivateJob,Bachelor,Married,Male,297906,>50K
44,1,PrivateJob,Bachelor,Married,Male,230684,<=50K
53,1,SelfEmployed,Bachelor,Married,Male,123011,>50K
41,1,PrivateJob,Bachelor,Married,Male,170866,>50K
54,1,GovtJob,Bachelor,Widowed,Female,182543,<=50K
60,1,SelfEmployed,School,Married,Male,236470,<=50K
58,1,PrivateJob,Masters,Divorced,Male,33725,<=50K
27,1,PrivateJob,Bachelor,Married,Male,188941,<=50K
43,1,PrivateJob,Bachelor,UnMarried,Female,206878,<=50K
33,1,GovtJob,Bachelor,Married,Male,173806,<=50K
24,1,PrivateJob,Bachelor,Married,Male,190709,<=50K
41,1,PrivateJob,Bachelor,UnMarried,Male,149102,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,25265,<=50K
39,1,PrivateJob,Bachelor,Married,Male,100669,<=50K
27,1,SelfEmployed,Bachelor,UnMarried,Female,114158,<=50K
50,1,PrivateJob,Bachelor,Married,Male,228057,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Male,54012,<=50K
46,1,GovtJob,Bachelor,Married,Male,219967,>50K
49,1,PrivateJob,School,Married,Male,239865,<=50K
35,1,GovtJob,Bachelor,Married,Female,119421,>50K
56,1,SelfEmployed,Bachelor,Married,Male,220187,>50K
41,1,GovtJob,Masters,Divorced,Male,33068,<=50K
41,1,SelfEmployed,Bachelor,Divorced,Male,277783,<=50K
42,1,PrivateJob,Bachelor,Married,Male,175515,<=50K
58,1,GovtJob,School,Married,Male,271795,<=50K
43,1,PrivateJob,Bachelor,Married,Male,70055,<=50K
25,1,PrivateJob,Bachelor,Divorced,Female,352806,<=50K
57,1,PrivateJob,Bachelor,Divorced,Female,266189,<=50K
49,1,PrivateJob,School,Widowed,Female,102945,<=50K
23,1,PrivateJob,Bachelor,Married,Male,173851,<=50K
59,1,PrivateJob,Bachelor,Married,Male,144092,<=50K
50,1,PrivateJob,Bachelor,Married,Male,198681,>50K
33,1,PrivateJob,Bachelor,UnMarried,Female,351810,<=50K
52,1,PrivateJob,Masters,Married,Male,180142,<=50K
37,1,SelfEmployed,Bachelor,Married,Male,175360,>50K
30,1,SelfEmployed,Bachelor,Divorced,Female,224498,<=50K
39,1,SelfEmployed,Bachelor,Divorced,Male,154641,<=50K
54,1,GovtJob,Bachelor,Divorced,Male,152540,<=50K
52,1,PrivateJob,Bachelor,Married,Male,217663,>50K
22,1,GovtJob,Bachelor,UnMarried,Male,138575,<=50K
19,1,SelfEmployed,Bachelor,UnMarried,Male,32477,<=50K
65,1,PrivateJob,Bachelor,Married,Male,101104,>50K
32,1,PrivateJob,Bachelor,UnMarried,Male,44677,<=50K
25,1,PrivateJob,School,UnMarried,Male,456618,<=50K
34,1,PrivateJob,Bachelor,UnMarried,Male,227282,<=50K
47,1,PrivateJob,Bachelor,UnMarried,Female,27624,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,281403,<=50K
63,1,GovtJob,Doctorate,Divorced,Female,39181,>50K
48,1,PrivateJob,School,UnMarried,Female,377140,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,299810,<=50K
28,1,PrivateJob,Bachelor,Divorced,Male,181916,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,237044,<=50K
57,1,SelfEmployed,Bachelor,Married,Male,123053,>50K
64,1,GovtJob,Bachelor,Divorced,Male,269512,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Male,44767,>50K
28,1,PrivateJob,School,Married,Male,67218,<=50K
34,1,PrivateJob,Bachelor,Married,Male,176992,<=50K
38,1,SelfEmployed,School,Married,Male,43712,>50K
44,1,PrivateJob,Bachelor,Married,Male,379919,>50K
34,1,PrivateJob,Bachelor,UnMarried,Female,104509,<=50K
18,0,PrivateJob,Bachelor,Married,Male,212370,<=50K
36,1,PrivateJob,School,Married,Male,179666,<=50K
73,1,SelfEmployed,Bachelor,Married,Male,233882,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,197387,<=50K
29,1,GovtJob,Bachelor,Married,Male,220656,>50K
33,1,PrivateJob,Bachelor,Married,Male,181091,<=50K
57,1,GovtJob,Bachelor,Divorced,Female,135028,<=50K
41,1,PrivateJob,Bachelor,UnMarried,Female,185057,<=50K
55,1,PrivateJob,School,Widowed,Female,106498,<=50K
21,1,PrivateJob,School,Married,Male,203003,<=50K
36,1,SelfEmployed,Masters,Married,Male,223789,>50K
26,1,PrivateJob,Bachelor,UnMarried,Male,184026,<=50K
32,1,SelfEmployed,Bachelor,Married,Female,335427,>50K
40,1,PrivateJob,Bachelor,Divorced,Female,65866,<=50K
32,1,PrivateJob,Bachelor,Married,Male,372692,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,45607,<=50K
59,1,GovtJob,Bachelor,Married,Male,303176,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Female,138190,<=50K
29,1,SelfEmployed,Bachelor,Divorced,Male,212895,<=50K
59,1,SelfEmployed,Masters,Married,Male,31359,>50K
58,1,PrivateJob,Bachelor,Married,Male,147989,>50K
47,1,PrivateJob,Bachelor,Married,Male,145290,<=50K
44,1,PrivateJob,Bachelor,Divorced,Female,262684,<=50K
31,1,PrivateJob,Bachelor,UnMarried,Male,132601,<=50K
42,1,SelfEmployed,Bachelor,Married,Male,30759,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Male,319889,<=50K
66,1,PrivateJob,Bachelor,Married,Male,29431,<=50K
41,1,PrivateJob,Bachelor,Married,Male,111483,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,184756,<=50K
31,1,PrivateJob,Bachelor,UnMarried,Female,651396,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Male,187560,<=50K
36,1,SelfEmployed,Bachelor,Divorced,Female,84848,<=50K
75,1,SelfEmployed,Doctorate,UnMarried,Male,36243,<=50K
41,1,GovtJob,Bachelor,Divorced,Female,88913,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Male,73190,<=50K
60,1,PrivateJob,Bachelor,Married,Male,132529,<=50K
24,1,PrivateJob,School,UnMarried,Male,214542,<=50K
25,1,PrivateJob,School,Married,Male,217006,<=50K
52,1,PrivateJob,Bachelor,UnMarried,Female,169785,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Female,75573,<=50K
37,1,PrivateJob,Bachelor,Married,Male,239171,>50K
55,1,SelfEmployed,Doctorate,Divorced,Female,53566,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Female,117109,<=50K
32,1,PrivateJob,School,UnMarried,Female,398019,<=50K
18,0,PrivateJob,Bachelor,UnMarried,Male,114008,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,204653,<=50K
33,1,GovtJob,Bachelor,Married,Male,254935,<=50K
76,1,SelfEmployed,Bachelor,Widowed,Female,84755,<=50K
57,1,GovtJob,Masters,Married,Male,198145,>50K
53,1,PrivateJob,Masters,Divorced,Female,174020,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Female,451951,<=50K
50,1,GovtJob,Bachelor,Married,Male,172175,>50K
27,1,PrivateJob,Bachelor,UnMarried,Male,209472,<=50K
40,1,PrivateJob,Bachelor,Divorced,Female,336707,<=50K
26,1,SelfEmployed,School,Divorced,Male,431861,<=50K
47,1,SelfEmployed,Bachelor,Married,Male,156728,<=50K
39,1,GovtJob,Bachelor,Married,Male,290321,<=50K
49,1,GovtJob,Bachelor,Divorced,Male,206577,<=50K
28,1,SelfEmployed,Bachelor,Married,Male,149324,<=50K
33,1,SelfEmployed,Bachelor,Married,Female,49593,<=50K
50,1,PrivateJob,Bachelor,Married,Male,98975,>50K
28,1,PrivateJob,School,UnMarried,Male,181659,<=50K
30,1,PrivateJob,Bachelor,Married,Male,174789,<=50K
47,1,PrivateJob,Masters,Married,Male,102308,>50K
39,1,PrivateJob,Bachelor,Married,Male,184801,>50K
37,1,PrivateJob,Bachelor,Married,Male,176014,<=50K
50,1,PrivateJob,Bachelor,Married,Male,256861,<=50K
37,1,PrivateJob,School,Married,Male,239397,<=50K
26,1,PrivateJob,Bachelor,Married,Male,233777,>50K
55,1,PrivateJob,Bachelor,Married,Male,236520,>50K
46,1,PrivateJob,Bachelor,Married,Male,70754,>50K
32,1,PrivateJob,Bachelor,Married,Male,245378,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Male,176729,>50K
32,1,PrivateJob,Bachelor,Married,Male,154120,>50K
43,1,PrivateJob,Bachelor,UnMarried,Female,88913,<=50K
19,1,PrivateJob,Bachelor,Divorced,Female,517036,<=50K
38,1,PrivateJob,Bachelor,Divorced,Female,436361,<=50K
38,1,PrivateJob,School,Married,Male,231037,<=50K
65,1,PrivateJob,Bachelor,Married,Female,209831,<=50K
70,1,SelfEmployed,Bachelor,Married,Male,143833,>50K
48,1,SelfEmployed,Bachelor,Widowed,Female,167381,<=50K
44,1,PrivateJob,Bachelor,Divorced,Female,215468,<=50K
32,1,PrivateJob,Bachelor,UnMarried,Male,200700,<=50K
30,1,GovtJob,Bachelor,UnMarried,Female,191777,<=50K
49,1,GovtJob,Bachelor,Married,Male,195437,>50K
23,1,PrivateJob,Bachelor,UnMarried,Female,149396,<=50K
25,1,PrivateJob,Bachelor,Married,Male,104746,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Female,108147,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Male,238859,<=50K
43,1,GovtJob,Bachelor,UnMarried,Male,23157,<=50K
38,1,PrivateJob,Bachelor,Married,Male,497788,<=50K
42,1,PrivateJob,Masters,Married,Male,141558,<=50K
33,1,GovtJob,Bachelor,UnMarried,Male,117963,<=50K
30,1,PrivateJob,Bachelor,Married,Male,232356,>50K
29,1,PrivateJob,Bachelor,UnMarried,Male,157941,<=50K
30,1,PrivateJob,School,Married,Male,103642,<=50K
26,1,PrivateJob,Bachelor,Married,Male,169727,<=50K
43,1,PrivateJob,Bachelor,Married,Male,274731,>50K
30,1,PrivateJob,Bachelor,Married,Female,161572,<=50K
38,1,PrivateJob,Bachelor,Married,Male,48779,>50K
48,1,PrivateJob,Masters,Married,Male,141511,>50K
57,1,PrivateJob,Bachelor,Married,Male,314153,>50K
30,1,PrivateJob,Bachelor,Married,Female,168334,<=50K
42,1,GovtJob,Masters,Divorced,Male,267252,>50K
31,1,SelfEmployed,Bachelor,Married,Male,312055,<=50K
32,1,PrivateJob,Bachelor,UnMarried,Male,207937,<=50K
28,1,PrivateJob,Bachelor,Married,Male,232653,<=50K
63,1,PrivateJob,Bachelor,Married,Male,246841,<=50K
32,1,PrivateJob,Bachelor,Married,Male,154087,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Male,199011,<=50K
51,1,SelfEmployed,Masters,Married,Female,205100,>50K
36,1,PrivateJob,Bachelor,UnMarried,Male,177907,<=50K
24,1,PrivateJob,Bachelor,Married,Male,50400,<=50K
41,1,GovtJob,Bachelor,Divorced,Female,97064,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,65038,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Male,292472,<=50K
17,0,PrivateJob,School,UnMarried,Male,225211,<=50K
45,1,PrivateJob,School,Married,Female,320192,<=50K
39,1,GovtJob,Bachelor,Divorced,Female,119421,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,83580,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Male,133696,>50K
39,1,PrivateJob,Masters,UnMarried,Male,141584,>50K
42,1,PrivateJob,Bachelor,Divorced,Male,529216,<=50K
22,1,PrivateJob,School,Married,Male,390817,<=50K
21,1,SelfEmployed,Bachelor,UnMarried,Female,85733,<=50K
59,1,PrivateJob,Bachelor,Widowed,Female,155976,<=50K
40,1,PrivateJob,Masters,Married,Male,221172,>50K
45,1,PrivateJob,Bachelor,Divorced,Female,270842,<=50K
35,1,PrivateJob,Bachelor,Divorced,Male,82622,<=50K
58,1,PrivateJob,Bachelor,Married,Male,371064,<=50K
45,1,PrivateJob,Bachelor,Married,Male,54744,>50K
29,1,PrivateJob,Bachelor,Married,Male,22641,<=50K
21,1,PrivateJob,School,UnMarried,Male,218957,<=50K
51,1,PrivateJob,Bachelor,Married,Male,441637,<=50K
34,1,GovtJob,Bachelor,Married,Female,143699,<=50K
40,1,PrivateJob,Bachelor,Divorced,Female,183096,<=50K
45,1,PrivateJob,School,Divorced,Female,97176,<=50K
38,1,SelfEmployed,School,Married,Male,122493,>50K
22,1,PrivateJob,Bachelor,UnMarried,Female,311376,<=50K
37,1,PrivateJob,School,Married,Male,78928,<=50K
62,1,PrivateJob,School,Divorced,Female,123582,<=50K
32,1,GovtJob,Bachelor,UnMarried,Female,174215,<=50K
36,1,PrivateJob,Bachelor,Married,Female,183902,>50K
43,1,PrivateJob,Bachelor,UnMarried,Male,247880,<=50K
37,1,PrivateJob,Bachelor,Married,Male,256636,<=50K
33,1,SelfEmployed,Bachelor,Married,Female,152875,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Male,22422,<=50K
49,1,SelfEmployed,Bachelor,Widowed,Female,178215,<=50K
47,1,GovtJob,Bachelor,Married,Female,194360,>50K
59,1,PrivateJob,Bachelor,Divorced,Female,247187,<=50K
35,1,PrivateJob,Bachelor,Married,Male,63921,<=50K
35,1,PrivateJob,Bachelor,Married,Male,224889,<=50K
29,1,SelfEmployed,Bachelor,UnMarried,Male,178564,<=50K
57,1,PrivateJob,Bachelor,Divorced,Female,47619,<=50K
41,1,PrivateJob,Bachelor,Married,Male,92775,>50K
37,1,PrivateJob,Masters,Married,Male,50837,>50K
20,1,GovtJob,Bachelor,UnMarried,Male,235894,<=50K
44,1,PrivateJob,Bachelor,Married,Male,244974,<=50K
20,1,GovtJob,Bachelor,UnMarried,Female,526734,<=50K
38,1,SelfEmployed,Bachelor,Married,Female,243484,>50K
23,1,PrivateJob,Bachelor,Married,Male,201664,<=50K
24,1,PrivateJob,Bachelor,Married,Female,234640,<=50K
46,1,PrivateJob,Bachelor,Married,Male,268022,>50K
32,1,GovtJob,Bachelor,Married,Male,223267,<=50K
21,1,SelfEmployed,Bachelor,Married,Male,99199,<=50K
32,1,PrivateJob,Bachelor,Married,Male,137076,<=50K
41,1,PrivateJob,Bachelor,Divorced,Male,115411,<=50K
51,1,PrivateJob,Bachelor,Married,Male,313146,<=50K
69,1,SelfEmployed,School,UnMarried,Male,29980,<=50K
39,1,SelfEmployed,Bachelor,Married,Male,543042,>50K
43,1,PrivateJob,Bachelor,Divorced,Male,271807,<=50K
51,1,GovtJob,Bachelor,Married,Male,97934,>50K
43,1,PrivateJob,Bachelor,Divorced,Male,191196,<=50K
35,1,SelfEmployed,School,Divorced,Female,264627,<=50K
32,1,PrivateJob,Bachelor,Divorced,Male,183801,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,209227,<=50K
64,1,PrivateJob,Bachelor,Widowed,Female,216208,<=50K
28,1,PrivateJob,Bachelor,Married,Female,377095,<=50K
44,1,PrivateJob,School,Married,Male,317535,<=50K
40,1,PrivateJob,Bachelor,Married,Male,247880,>50K
21,1,PrivateJob,Bachelor,UnMarried,Male,152246,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,428299,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Female,161708,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Male,167859,<=50K
61,1,PrivateJob,Bachelor,Married,Male,85194,<=50K
47,1,SelfEmployed,School,UnMarried,Male,119471,<=50K
39,1,PrivateJob,School,Married,Male,117683,<=50K
51,1,PrivateJob,Bachelor,Married,Female,139347,>50K
25,1,PrivateJob,School,Married,Male,427744,<=50K
33,1,PrivateJob,Bachelor,Married,Male,122116,<=50K
34,1,GovtJob,Bachelor,Divorced,Female,227931,<=50K
54,1,SelfEmployed,Bachelor,Married,Male,226497,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Female,83783,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Male,197113,<=50K
33,1,PrivateJob,Bachelor,Married,Male,204742,<=50K
63,1,SelfEmployed,Bachelor,Married,Male,331527,<=50K
31,1,PrivateJob,Bachelor,Married,Male,213179,>50K
70,1,SelfEmployed,Bachelor,Married,Male,188260,<=50K
43,1,PrivateJob,Bachelor,Married,Female,298161,<=50K
36,1,PrivateJob,Bachelor,Married,Female,143774,>50K
50,1,GovtJob,School,UnMarried,Male,139296,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,152389,<=50K
31,1,PrivateJob,Bachelor,Divorced,Female,309974,<=50K
19,1,SelfEmployed,Bachelor,UnMarried,Female,37085,<=50K
39,1,PrivateJob,Bachelor,Divorced,Female,270059,<=50K
29,1,PrivateJob,School,Married,Female,130045,<=50K
39,1,PrivateJob,Bachelor,Divorced,Male,188038,<=50K
17,0,PrivateJob,School,UnMarried,Male,168203,<=50K
46,1,PrivateJob,Bachelor,Divorced,Female,171807,<=50K
62,1,PrivateJob,Bachelor,Married,Male,186696,<=50K
32,1,PrivateJob,School,Divorced,Female,177531,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Female,115464,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Female,501144,<=50K
61,1,GovtJob,Doctorate,Married,Male,180079,<=50K
18,0,PrivateJob,Bachelor,UnMarried,Male,205894,<=50K
39,1,SelfEmployed,Bachelor,Married,Male,218490,>50K
24,1,GovtJob,Bachelor,Married,Male,203924,<=50K
38,1,PrivateJob,Bachelor,Married,Male,91857,<=50K
38,1,PrivateJob,Masters,Married,Male,229700,>50K
17,0,PrivateJob,School,UnMarried,Male,158704,<=50K
28,1,PrivateJob,Bachelor,Married,Male,190911,<=50K
52,1,PrivateJob,Bachelor,Married,Male,139176,<=50K
61,1,PrivateJob,Bachelor,Married,Male,119684,>50K
69,1,PrivateJob,School,Married,Male,124930,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Female,168693,<=50K
26,1,PrivateJob,Bachelor,Married,Male,250038,>50K
34,1,SelfEmployed,Bachelor,Married,Male,353927,>50K
70,1,PrivateJob,School,Married,Female,216390,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,230248,<=50K
43,1,PrivateJob,Bachelor,Married,Male,117728,<=50K
52,1,PrivateJob,Bachelor,Married,Male,115851,<=50K
59,1,PrivateJob,Bachelor,Married,Male,193335,>50K
21,1,PrivateJob,Bachelor,UnMarried,Female,203894,<=50K
53,1,SelfEmployed,Masters,Married,Male,100109,>50K
55,1,GovtJob,Bachelor,Married,Male,157639,>50K
46,1,SelfEmployed,Masters,Divorced,Male,235320,>50K
36,1,PrivateJob,Bachelor,Divorced,Female,127686,<=50K
39,1,PrivateJob,Bachelor,UnMarried,Male,28572,<=50K
78,1,SelfEmployed,Bachelor,Married,Male,91534,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Female,184687,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,267945,<=50K
43,1,PrivateJob,Bachelor,Married,Male,131899,>50K
36,1,PrivateJob,Bachelor,Divorced,Male,192614,<=50K
36,1,PrivateJob,Bachelor,Married,Male,186808,>50K
50,1,PrivateJob,Bachelor,Divorced,Female,44116,<=50K
27,1,GovtJob,Bachelor,UnMarried,Female,46442,<=50K
46,1,GovtJob,Bachelor,Married,Male,78022,>50K
24,1,PrivateJob,Bachelor,UnMarried,Male,417668,<=50K
41,1,PrivateJob,Bachelor,Divorced,Male,223763,<=50K
68,1,PrivateJob,Bachelor,Married,Male,223851,<=50K
38,1,GovtJob,Bachelor,Married,Male,115634,<=50K
47,1,PrivateJob,Bachelor,Married,Male,114459,>50K
41,1,PrivateJob,Bachelor,UnMarried,Male,197093,<=50K
31,1,SelfEmployed,Doctorate,UnMarried,Female,357145,<=50K
29,1,PrivateJob,Bachelor,Married,Male,59231,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,292303,<=50K
51,1,PrivateJob,Bachelor,Widowed,Female,122288,<=50K
26,1,GovtJob,Bachelor,UnMarried,Male,52322,<=50K
27,1,GovtJob,Bachelor,UnMarried,Female,105830,<=50K
36,1,PrivateJob,Bachelor,Married,Male,107125,<=50K
28,1,GovtJob,Bachelor,UnMarried,Female,281860,<=50K
53,1,PrivateJob,Bachelor,Divorced,Female,283320,<=50K
40,1,GovtJob,Bachelor,Divorced,Male,26598,<=50K
38,1,PrivateJob,Bachelor,Divorced,Female,220783,<=50K
21,1,SelfEmployed,School,UnMarried,Male,121694,<=50K
53,1,PrivateJob,School,Married,Male,208302,<=50K
34,1,GovtJob,Bachelor,Married,Male,172664,<=50K
43,1,PrivateJob,Bachelor,Divorced,Male,54611,<=50K
64,1,PrivateJob,School,Married,Male,631947,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,394484,<=50K
25,1,SelfEmployed,Bachelor,UnMarried,Male,239120,<=50K
38,1,GovtJob,Bachelor,UnMarried,Female,37683,>50K
47,1,GovtJob,Masters,Divorced,Male,193012,>50K
48,1,PrivateJob,Doctorate,Married,Male,143098,>50K
57,1,PrivateJob,Bachelor,Married,Male,84888,<=50K
37,1,PrivateJob,Bachelor,UnMarried,Female,188503,<=50K
37,1,PrivateJob,School,Divorced,Male,337778,<=50K
51,1,SelfEmployed,Bachelor,Married,Male,94432,>50K
32,1,PrivateJob,Bachelor,UnMarried,Female,168906,<=50K
49,1,PrivateJob,Bachelor,Married,Male,116143,<=50K
52,1,PrivateJob,Bachelor,Married,Male,128272,<=50K
64,1,GovtJob,Bachelor,Married,Male,301383,>50K
46,1,PrivateJob,Bachelor,Divorced,Female,174995,<=50K
24,1,GovtJob,Bachelor,Married,Male,289909,<=50K
39,1,PrivateJob,Bachelor,Married,Male,154641,>50K
23,1,PrivateJob,Bachelor,Married,Female,209034,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Male,203488,<=50K
34,1,PrivateJob,Masters,Divorced,Female,141118,>50K
30,1,PrivateJob,Bachelor,Married,Male,169589,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,137645,<=50K
58,1,GovtJob,Bachelor,Married,Male,489085,<=50K
32,1,PrivateJob,Bachelor,Married,Male,36302,<=50K
37,1,PrivateJob,Bachelor,Divorced,Female,253420,<=50K
35,1,PrivateJob,Bachelor,Divorced,Female,269300,<=50K
18,0,PrivateJob,School,UnMarried,Male,282609,<=50K
46,1,PrivateJob,Bachelor,Divorced,Female,346978,<=50K
71,1,PrivateJob,Bachelor,UnMarried,Male,182395,>50K
44,1,PrivateJob,School,Divorced,Female,205051,<=50K
45,1,PrivateJob,School,Divorced,Female,128736,<=50K
40,1,PrivateJob,School,Married,Male,236110,>50K
38,1,PrivateJob,Bachelor,Married,Male,312271,>50K
52,1,PrivateJob,Bachelor,Married,Female,126978,<=50K
47,1,PrivateJob,Bachelor,Married,Male,204692,<=50K
49,1,PrivateJob,Bachelor,Divorced,Female,195956,<=50K
59,1,GovtJob,Bachelor,Married,Male,202682,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,231912,<=50K
44,1,GovtJob,Bachelor,Married,Male,24982,>50K
76,1,PrivateJob,Bachelor,Widowed,Female,278938,<=50K
50,1,GovtJob,School,UnMarried,Male,36489,<=50K
33,1,GovtJob,Bachelor,Married,Male,154874,<=50K
43,1,PrivateJob,Bachelor,Married,Male,74581,>50K
